strategy_id,category,total_return,cagr,max_drawdown,sharpe,win_rate,alpha_rate,quarters,filter,rank,top
"pvp_lt0.5_t30","1.value_pvp",1464.08,22.14,30.61,0.853,60.0,65.5,55,"pvp_ratio > 0 AND pvp_ratio < 0.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",30
"pvp_lt0.75_t5","1.value_pvp",1326.53,21.32,37.94,0.814,61.8,60.0,55,"pvp_ratio > 0 AND pvp_ratio < 0.75 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",5
"pvp_lt0.75_t10","1.value_pvp",1977.48,24.68,40.94,0.875,61.8,65.5,55,"pvp_ratio > 0 AND pvp_ratio < 0.75 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",10
"pvp_lt0.75_t15","1.value_pvp",1259.78,20.90,40.26,0.816,61.8,65.5,55,"pvp_ratio > 0 AND pvp_ratio < 0.75 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",15
"pvp_lt0.75_t20","1.value_pvp",1302.06,21.17,40.48,0.811,60.0,63.6,55,"pvp_ratio > 0 AND pvp_ratio < 0.75 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",20
"pvp_lt0.75_t30","1.value_pvp",1149.59,20.16,40.61,0.785,61.8,65.5,55,"pvp_ratio > 0 AND pvp_ratio < 0.75 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",30
"pvp_lt1_t5","1.value_pvp",1326.53,21.32,37.94,0.814,61.8,60.0,55,"pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",5
"pvp_lt1_t10","1.value_pvp",1977.48,24.68,40.94,0.875,61.8,65.5,55,"pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",10
"pvp_lt1_t15","1.value_pvp",1259.78,20.90,40.26,0.816,61.8,65.5,55,"pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",15
"pvp_lt1_t20","1.value_pvp",1319.02,21.27,40.27,0.815,60.0,63.6,55,"pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",20
"pvp_lt1_t30","1.value_pvp",1039.80,19.36,42.43,0.761,60.0,69.1,55,"pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",30
"pvp_lt1.25_t5","1.value_pvp",1326.53,21.32,37.94,0.814,61.8,60.0,55,"pvp_ratio > 0 AND pvp_ratio < 1.25 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",5
"pvp_lt1.25_t10","1.value_pvp",1977.48,24.68,40.94,0.875,61.8,65.5,55,"pvp_ratio > 0 AND pvp_ratio < 1.25 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",10
"pvp_lt1.25_t15","1.value_pvp",1259.78,20.90,40.26,0.816,61.8,65.5,55,"pvp_ratio > 0 AND pvp_ratio < 1.25 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",15
"pvp_lt1.25_t20","1.value_pvp",1319.02,21.27,40.27,0.815,60.0,63.6,55,"pvp_ratio > 0 AND pvp_ratio < 1.25 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",20
"pvp_lt1.25_t30","1.value_pvp",1109.10,19.87,42.43,0.778,60.0,69.1,55,"pvp_ratio > 0 AND pvp_ratio < 1.25 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",30
"pvp_lt1.5_t5","1.value_pvp",1326.53,21.32,37.94,0.814,61.8,60.0,55,"pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",5
"pvp_lt1.5_t10","1.value_pvp",1977.48,24.68,40.94,0.875,61.8,65.5,55,"pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",10
"pvp_lt1.5_t15","1.value_pvp",1259.78,20.90,40.26,0.816,61.8,65.5,55,"pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",15
"pvp_lt1.5_t20","1.value_pvp",1319.02,21.27,40.27,0.815,60.0,63.6,55,"pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",20
"pvp_lt1.5_t30","1.value_pvp",1127.54,20.00,41.74,0.782,60.0,69.1,55,"pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",30
"pvp_lt2_t5","1.value_pvp",1326.53,21.32,37.94,0.814,61.8,60.0,55,"pvp_ratio > 0 AND pvp_ratio < 2 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",5
"pvp_lt2_t10","1.value_pvp",1977.48,24.68,40.94,0.875,61.8,65.5,55,"pvp_ratio > 0 AND pvp_ratio < 2 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",10
"pvp_lt2_t15","1.value_pvp",1259.78,20.90,40.26,0.816,61.8,65.5,55,"pvp_ratio > 0 AND pvp_ratio < 2 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",15
"pvp_lt2_t20","1.value_pvp",1319.02,21.27,40.27,0.815,60.0,63.6,55,"pvp_ratio > 0 AND pvp_ratio < 2 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",20
"pvp_lt2_t30","1.value_pvp",1121.47,19.96,41.74,0.781,60.0,69.1,55,"pvp_ratio > 0 AND pvp_ratio < 2 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",30
"pvp_lt3_t5","1.value_pvp",1326.53,21.32,37.94,0.814,61.8,60.0,55,"pvp_ratio > 0 AND pvp_ratio < 3 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",5
"pvp_lt3_t10","1.value_pvp",1977.48,24.68,40.94,0.875,61.8,65.5,55,"pvp_ratio > 0 AND pvp_ratio < 3 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",10
"pvp_lt3_t15","1.value_pvp",1259.78,20.90,40.26,0.816,61.8,65.5,55,"pvp_ratio > 0 AND pvp_ratio < 3 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",15
"pvp_lt3_t20","1.value_pvp",1319.02,21.27,40.27,0.815,60.0,63.6,55,"pvp_ratio > 0 AND pvp_ratio < 3 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",20
"pvp_lt3_t30","1.value_pvp",1121.47,19.96,41.74,0.781,60.0,69.1,55,"pvp_ratio > 0 AND pvp_ratio < 3 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",30
"ps_lt0.3_t5","1.value_ps",1038.24,19.35,45.00,0.645,54.5,50.9,55,"price_to_sales > 0 AND price_to_sales < 0.3 AND avg_daily_liquidity > 1e6","price_to_sales ASC",5
"ps_lt0.3_t10","1.value_ps",977.92,18.87,43.05,0.707,56.4,50.9,55,"price_to_sales > 0 AND price_to_sales < 0.3 AND avg_daily_liquidity > 1e6","price_to_sales ASC",10
"ps_lt0.3_t15","1.value_ps",1206.12,20.55,50.78,0.766,63.6,60.0,55,"price_to_sales > 0 AND price_to_sales < 0.3 AND avg_daily_liquidity > 1e6","price_to_sales ASC",15
"ps_lt0.3_t20","1.value_ps",1096.39,19.78,40.81,0.752,58.2,56.4,55,"price_to_sales > 0 AND price_to_sales < 0.3 AND avg_daily_liquidity > 1e6","price_to_sales ASC",20
"ps_lt0.3_t30","1.value_ps",1365.32,21.56,32.65,0.826,63.6,56.4,55,"price_to_sales > 0 AND price_to_sales < 0.3 AND avg_daily_liquidity > 1e6","price_to_sales ASC",30
"ps_lt0.5_t5","1.value_ps",1038.24,19.35,45.00,0.645,54.5,50.9,55,"price_to_sales > 0 AND price_to_sales < 0.5 AND avg_daily_liquidity > 1e6","price_to_sales ASC",5
"ps_lt0.5_t10","1.value_ps",977.92,18.87,43.05,0.707,56.4,50.9,55,"price_to_sales > 0 AND price_to_sales < 0.5 AND avg_daily_liquidity > 1e6","price_to_sales ASC",10
"ps_lt0.5_t15","1.value_ps",1122.20,19.96,50.78,0.749,63.6,60.0,55,"price_to_sales > 0 AND price_to_sales < 0.5 AND avg_daily_liquidity > 1e6","price_to_sales ASC",15
"ps_lt0.5_t20","1.value_ps",1086.13,19.70,44.18,0.749,58.2,58.2,55,"price_to_sales > 0 AND price_to_sales < 0.5 AND avg_daily_liquidity > 1e6","price_to_sales ASC",20
"ps_lt0.5_t30","1.value_ps",748.06,16.82,42.45,0.670,56.4,56.4,55,"price_to_sales > 0 AND price_to_sales < 0.5 AND avg_daily_liquidity > 1e6","price_to_sales ASC",30
"ps_lt0.75_t5","1.value_ps",1038.24,19.35,45.00,0.645,54.5,50.9,55,"price_to_sales > 0 AND price_to_sales < 0.75 AND avg_daily_liquidity > 1e6","price_to_sales ASC",5
"ps_lt0.75_t10","1.value_ps",977.92,18.87,43.05,0.707,56.4,50.9,55,"price_to_sales > 0 AND price_to_sales < 0.75 AND avg_daily_liquidity > 1e6","price_to_sales ASC",10
"ps_lt0.75_t15","1.value_ps",1122.20,19.96,50.78,0.749,63.6,60.0,55,"price_to_sales > 0 AND price_to_sales < 0.75 AND avg_daily_liquidity > 1e6","price_to_sales ASC",15
"ps_lt0.75_t20","1.value_ps",1065.66,19.55,44.18,0.744,58.2,58.2,55,"price_to_sales > 0 AND price_to_sales < 0.75 AND avg_daily_liquidity > 1e6","price_to_sales ASC",20
"ps_lt0.75_t30","1.value_ps",777.50,17.11,43.85,0.679,58.2,56.4,55,"price_to_sales > 0 AND price_to_sales < 0.75 AND avg_daily_liquidity > 1e6","price_to_sales ASC",30
"ps_lt1_t5","1.value_ps",1038.24,19.35,45.00,0.645,54.5,50.9,55,"price_to_sales > 0 AND price_to_sales < 1 AND avg_daily_liquidity > 1e6","price_to_sales ASC",5
"ps_lt1_t10","1.value_ps",977.92,18.87,43.05,0.707,56.4,50.9,55,"price_to_sales > 0 AND price_to_sales < 1 AND avg_daily_liquidity > 1e6","price_to_sales ASC",10
"ps_lt1_t15","1.value_ps",1122.20,19.96,50.78,0.749,63.6,60.0,55,"price_to_sales > 0 AND price_to_sales < 1 AND avg_daily_liquidity > 1e6","price_to_sales ASC",15
"ps_lt1_t20","1.value_ps",1065.66,19.55,44.18,0.744,58.2,58.2,55,"price_to_sales > 0 AND price_to_sales < 1 AND avg_daily_liquidity > 1e6","price_to_sales ASC",20
"ps_lt1_t30","1.value_ps",731.83,16.65,43.86,0.667,58.2,56.4,55,"price_to_sales > 0 AND price_to_sales < 1 AND avg_daily_liquidity > 1e6","price_to_sales ASC",30
"ps_lt1.5_t5","1.value_ps",1038.24,19.35,45.00,0.645,54.5,50.9,55,"price_to_sales > 0 AND price_to_sales < 1.5 AND avg_daily_liquidity > 1e6","price_to_sales ASC",5
"ps_lt1.5_t10","1.value_ps",977.92,18.87,43.05,0.707,56.4,50.9,55,"price_to_sales > 0 AND price_to_sales < 1.5 AND avg_daily_liquidity > 1e6","price_to_sales ASC",10
"ps_lt1.5_t15","1.value_ps",1122.20,19.96,50.78,0.749,63.6,60.0,55,"price_to_sales > 0 AND price_to_sales < 1.5 AND avg_daily_liquidity > 1e6","price_to_sales ASC",15
"ps_lt1.5_t20","1.value_ps",1065.66,19.55,44.18,0.744,58.2,58.2,55,"price_to_sales > 0 AND price_to_sales < 1.5 AND avg_daily_liquidity > 1e6","price_to_sales ASC",20
"ps_lt1.5_t30","1.value_ps",764.17,16.98,43.86,0.676,58.2,56.4,55,"price_to_sales > 0 AND price_to_sales < 1.5 AND avg_daily_liquidity > 1e6","price_to_sales ASC",30
"ps_lt2_t5","1.value_ps",1038.24,19.35,45.00,0.645,54.5,50.9,55,"price_to_sales > 0 AND price_to_sales < 2 AND avg_daily_liquidity > 1e6","price_to_sales ASC",5
"ps_lt2_t10","1.value_ps",977.92,18.87,43.05,0.707,56.4,50.9,55,"price_to_sales > 0 AND price_to_sales < 2 AND avg_daily_liquidity > 1e6","price_to_sales ASC",10
"ps_lt2_t15","1.value_ps",1122.20,19.96,50.78,0.749,63.6,60.0,55,"price_to_sales > 0 AND price_to_sales < 2 AND avg_daily_liquidity > 1e6","price_to_sales ASC",15
"ps_lt2_t20","1.value_ps",1065.66,19.55,44.18,0.744,58.2,58.2,55,"price_to_sales > 0 AND price_to_sales < 2 AND avg_daily_liquidity > 1e6","price_to_sales ASC",20
"ps_lt2_t30","1.value_ps",763.86,16.98,43.86,0.676,58.2,58.2,55,"price_to_sales > 0 AND price_to_sales < 2 AND avg_daily_liquidity > 1e6","price_to_sales ASC",30
"ps_lt3_t5","1.value_ps",1038.24,19.35,45.00,0.645,54.5,50.9,55,"price_to_sales > 0 AND price_to_sales < 3 AND avg_daily_liquidity > 1e6","price_to_sales ASC",5
"ps_lt3_t10","1.value_ps",977.92,18.87,43.05,0.707,56.4,50.9,55,"price_to_sales > 0 AND price_to_sales < 3 AND avg_daily_liquidity > 1e6","price_to_sales ASC",10
"ps_lt3_t15","1.value_ps",1122.20,19.96,50.78,0.749,63.6,60.0,55,"price_to_sales > 0 AND price_to_sales < 3 AND avg_daily_liquidity > 1e6","price_to_sales ASC",15
"ps_lt3_t20","1.value_ps",1065.66,19.55,44.18,0.744,58.2,58.2,55,"price_to_sales > 0 AND price_to_sales < 3 AND avg_daily_liquidity > 1e6","price_to_sales ASC",20
"ps_lt3_t30","1.value_ps",771.83,17.05,43.86,0.679,58.2,58.2,55,"price_to_sales > 0 AND price_to_sales < 3 AND avg_daily_liquidity > 1e6","price_to_sales ASC",30
"roe_gt0.05_t5","2.qual_roe",163.69,7.31,41.60,0.450,63.6,41.8,55,"roe > 0.05 AND avg_daily_liquidity > 1e6","roe DESC",5
"roe_gt0.05_t10","2.qual_roe",448.28,13.17,40.34,0.694,65.5,60.0,55,"roe > 0.05 AND avg_daily_liquidity > 1e6","roe DESC",10
"roe_gt0.05_t15","2.qual_roe",572.93,14.87,38.88,0.741,65.5,56.4,55,"roe > 0.05 AND avg_daily_liquidity > 1e6","roe DESC",15
"roe_gt0.05_t20","2.qual_roe",452.88,13.24,40.55,0.679,65.5,50.9,55,"roe > 0.05 AND avg_daily_liquidity > 1e6","roe DESC",20
"roe_gt0.05_t30","2.qual_roe",566.63,14.79,38.79,0.767,67.3,58.2,55,"roe > 0.05 AND avg_daily_liquidity > 1e6","roe DESC",30
"roe_gt0.1_t5","2.qual_roe",163.69,7.31,41.60,0.450,63.6,41.8,55,"roe > 0.1 AND avg_daily_liquidity > 1e6","roe DESC",5
"roe_gt0.1_t10","2.qual_roe",448.28,13.17,40.34,0.694,65.5,60.0,55,"roe > 0.1 AND avg_daily_liquidity > 1e6","roe DESC",10
"roe_gt0.1_t15","2.qual_roe",572.93,14.87,38.88,0.741,65.5,56.4,55,"roe > 0.1 AND avg_daily_liquidity > 1e6","roe DESC",15
"roe_gt0.1_t20","2.qual_roe",452.88,13.24,40.55,0.679,65.5,50.9,55,"roe > 0.1 AND avg_daily_liquidity > 1e6","roe DESC",20
"roe_gt0.1_t30","2.qual_roe",565.77,14.78,38.79,0.767,67.3,58.2,55,"roe > 0.1 AND avg_daily_liquidity > 1e6","roe DESC",30
"roe_gt0.15_t5","2.qual_roe",163.69,7.31,41.60,0.450,63.6,41.8,55,"roe > 0.15 AND avg_daily_liquidity > 1e6","roe DESC",5
"roe_gt0.15_t10","2.qual_roe",448.28,13.17,40.34,0.694,65.5,60.0,55,"roe > 0.15 AND avg_daily_liquidity > 1e6","roe DESC",10
"roe_gt0.15_t15","2.qual_roe",572.93,14.87,38.88,0.741,65.5,56.4,55,"roe > 0.15 AND avg_daily_liquidity > 1e6","roe DESC",15
"roe_gt0.15_t20","2.qual_roe",447.95,13.17,40.55,0.675,65.5,50.9,55,"roe > 0.15 AND avg_daily_liquidity > 1e6","roe DESC",20
"roe_gt0.15_t30","2.qual_roe",563.98,14.76,38.79,0.773,67.3,60.0,55,"roe > 0.15 AND avg_daily_liquidity > 1e6","roe DESC",30
"roe_gt0.2_t5","2.qual_roe",163.69,7.31,41.60,0.450,63.6,41.8,55,"roe > 0.2 AND avg_daily_liquidity > 1e6","roe DESC",5
"roe_gt0.2_t10","2.qual_roe",448.28,13.17,40.34,0.694,65.5,60.0,55,"roe > 0.2 AND avg_daily_liquidity > 1e6","roe DESC",10
"roe_gt0.2_t15","2.qual_roe",562.63,14.74,38.88,0.736,65.5,56.4,55,"roe > 0.2 AND avg_daily_liquidity > 1e6","roe DESC",15
"roe_gt0.2_t20","2.qual_roe",465.03,13.42,40.55,0.687,65.5,50.9,55,"roe > 0.2 AND avg_daily_liquidity > 1e6","roe DESC",20
"roe_gt0.2_t30","2.qual_roe",556.16,14.66,38.79,0.764,67.3,58.2,55,"roe > 0.2 AND avg_daily_liquidity > 1e6","roe DESC",30
"roe_gt0.25_t5","2.qual_roe",163.69,7.31,41.60,0.450,63.6,41.8,55,"roe > 0.25 AND avg_daily_liquidity > 1e6","roe DESC",5
"roe_gt0.25_t10","2.qual_roe",446.72,13.15,40.34,0.692,65.5,60.0,55,"roe > 0.25 AND avg_daily_liquidity > 1e6","roe DESC",10
"roe_gt0.25_t15","2.qual_roe",566.89,14.79,38.88,0.739,67.3,56.4,55,"roe > 0.25 AND avg_daily_liquidity > 1e6","roe DESC",15
"roe_gt0.25_t20","2.qual_roe",455.41,13.28,39.87,0.681,65.5,49.1,55,"roe > 0.25 AND avg_daily_liquidity > 1e6","roe DESC",20
"roe_gt0.25_t30","2.qual_roe",570.93,14.85,38.38,0.773,69.1,58.2,55,"roe > 0.25 AND avg_daily_liquidity > 1e6","roe DESC",30
"roe_gt0.3_t5","2.qual_roe",164.89,7.34,41.60,0.452,63.6,41.8,55,"roe > 0.3 AND avg_daily_liquidity > 1e6","roe DESC",5
"roe_gt0.3_t10","2.qual_roe",411.77,12.61,40.34,0.668,65.5,58.2,55,"roe > 0.3 AND avg_daily_liquidity > 1e6","roe DESC",10
"roe_gt0.3_t15","2.qual_roe",536.70,14.41,39.93,0.725,67.3,56.4,55,"roe > 0.3 AND avg_daily_liquidity > 1e6","roe DESC",15
"roe_gt0.3_t20","2.qual_roe",433.20,12.94,39.87,0.672,67.3,47.3,55,"roe > 0.3 AND avg_daily_liquidity > 1e6","roe DESC",20
"roe_gt0.3_t30","2.qual_roe",591.22,15.09,38.38,0.781,69.1,56.4,55,"roe > 0.3 AND avg_daily_liquidity > 1e6","roe DESC",30
"roa_gt0.03_t5","2.qual_roa",196.11,8.21,37.94,0.498,70.9,47.3,55,"roa > 0.03 AND avg_daily_liquidity > 1e6","roa DESC",5
"roa_gt0.03_t10","2.qual_roa",371.68,11.94,42.42,0.621,67.3,54.5,55,"roa > 0.03 AND avg_daily_liquidity > 1e6","roa DESC",10
"roa_gt0.03_t15","2.qual_roa",330.05,11.19,38.90,0.603,67.3,54.5,55,"roa > 0.03 AND avg_daily_liquidity > 1e6","roa DESC",15
"roa_gt0.03_t20","2.qual_roa",434.31,12.96,39.87,0.684,69.1,50.9,55,"roa > 0.03 AND avg_daily_liquidity > 1e6","roa DESC",20
"roa_gt0.03_t30","2.qual_roa",455.39,13.28,37.57,0.708,67.3,56.4,55,"roa > 0.03 AND avg_daily_liquidity > 1e6","roa DESC",30
"roa_gt0.05_t5","2.qual_roa",196.11,8.21,37.94,0.498,70.9,47.3,55,"roa > 0.05 AND avg_daily_liquidity > 1e6","roa DESC",5
"roa_gt0.05_t10","2.qual_roa",371.68,11.94,42.42,0.621,67.3,54.5,55,"roa > 0.05 AND avg_daily_liquidity > 1e6","roa DESC",10
"roa_gt0.05_t15","2.qual_roa",330.05,11.19,38.90,0.603,67.3,54.5,55,"roa > 0.05 AND avg_daily_liquidity > 1e6","roa DESC",15
"roa_gt0.05_t20","2.qual_roa",434.31,12.96,39.87,0.684,69.1,50.9,55,"roa > 0.05 AND avg_daily_liquidity > 1e6","roa DESC",20
"roa_gt0.05_t30","2.qual_roa",459.07,13.33,37.57,0.715,69.1,56.4,55,"roa > 0.05 AND avg_daily_liquidity > 1e6","roa DESC",30
"roa_gt0.08_t5","2.qual_roa",196.11,8.21,37.94,0.498,70.9,47.3,55,"roa > 0.08 AND avg_daily_liquidity > 1e6","roa DESC",5
"roa_gt0.08_t10","2.qual_roa",371.68,11.94,42.42,0.621,67.3,54.5,55,"roa > 0.08 AND avg_daily_liquidity > 1e6","roa DESC",10
"roa_gt0.08_t15","2.qual_roa",330.05,11.19,38.90,0.603,67.3,54.5,55,"roa > 0.08 AND avg_daily_liquidity > 1e6","roa DESC",15
"roa_gt0.08_t20","2.qual_roa",444.80,13.12,39.87,0.693,69.1,50.9,55,"roa > 0.08 AND avg_daily_liquidity > 1e6","roa DESC",20
"roa_gt0.08_t30","2.qual_roa",441.15,13.06,37.57,0.705,67.3,58.2,55,"roa > 0.08 AND avg_daily_liquidity > 1e6","roa DESC",30
"roa_gt0.1_t5","2.qual_roa",196.11,8.21,37.94,0.498,70.9,47.3,55,"roa > 0.1 AND avg_daily_liquidity > 1e6","roa DESC",5
"roa_gt0.1_t10","2.qual_roa",373.41,11.97,42.42,0.622,67.3,54.5,55,"roa > 0.1 AND avg_daily_liquidity > 1e6","roa DESC",10
"roa_gt0.1_t15","2.qual_roa",344.66,11.46,38.90,0.614,67.3,54.5,55,"roa > 0.1 AND avg_daily_liquidity > 1e6","roa DESC",15
"roa_gt0.1_t20","2.qual_roa",429.34,12.88,39.87,0.683,69.1,50.9,55,"roa > 0.1 AND avg_daily_liquidity > 1e6","roa DESC",20
"roa_gt0.1_t30","2.qual_roa",433.54,12.95,37.89,0.706,67.3,54.5,55,"roa > 0.1 AND avg_daily_liquidity > 1e6","roa DESC",30
"roa_gt0.15_t5","2.qual_roa",189.32,8.03,37.94,0.489,70.9,47.3,55,"roa > 0.15 AND avg_daily_liquidity > 1e6","roa DESC",5
"roa_gt0.15_t10","2.qual_roa",347.52,11.51,42.42,0.604,65.5,54.5,55,"roa > 0.15 AND avg_daily_liquidity > 1e6","roa DESC",10
"roa_gt0.15_t15","2.qual_roa",300.60,10.62,38.90,0.578,67.3,50.9,55,"roa > 0.15 AND avg_daily_liquidity > 1e6","roa DESC",15
"roa_gt0.15_t20","2.qual_roa",365.20,11.83,38.97,0.627,67.3,49.1,55,"roa > 0.15 AND avg_daily_liquidity > 1e6","roa DESC",20
"roa_gt0.15_t30","2.qual_roa",424.72,12.81,37.89,0.692,70.9,52.7,55,"roa > 0.15 AND avg_daily_liquidity > 1e6","roa DESC",30
"roa_gt0.2_t5","2.qual_roa",146.21,6.77,37.94,0.433,69.1,45.5,55,"roa > 0.2 AND avg_daily_liquidity > 1e6","roa DESC",5
"roa_gt0.2_t10","2.qual_roa",351.33,11.58,42.42,0.587,65.5,54.5,55,"roa > 0.2 AND avg_daily_liquidity > 1e6","roa DESC",10
"roa_gt0.2_t15","2.qual_roa",348.67,11.53,38.90,0.598,67.3,52.7,55,"roa > 0.2 AND avg_daily_liquidity > 1e6","roa DESC",15
"roa_gt0.2_t20","2.qual_roa",289.36,10.39,38.97,0.562,65.5,47.3,55,"roa > 0.2 AND avg_daily_liquidity > 1e6","roa DESC",20
"roa_gt0.2_t30","2.qual_roa",439.05,13.03,37.89,0.707,72.7,52.7,55,"roa > 0.2 AND avg_daily_liquidity > 1e6","roa DESC",30
"ml_gt0.03_t5","2.qual_ml",165.75,7.37,41.83,0.410,60.0,50.9,55,"margem_liquida > 0.03 AND avg_daily_liquidity > 1e6","margem_liquida DESC",5
"ml_gt0.03_t10","2.qual_ml",241.73,9.35,38.35,0.500,58.2,54.5,55,"margem_liquida > 0.03 AND avg_daily_liquidity > 1e6","margem_liquida DESC",10
"ml_gt0.03_t15","2.qual_ml",400.47,12.42,35.69,0.642,61.8,56.4,55,"margem_liquida > 0.03 AND avg_daily_liquidity > 1e6","margem_liquida DESC",15
"ml_gt0.03_t20","2.qual_ml",395.19,12.34,36.26,0.655,60.0,60.0,55,"margem_liquida > 0.03 AND avg_daily_liquidity > 1e6","margem_liquida DESC",20
"ml_gt0.03_t30","2.qual_ml",377.22,12.03,38.60,0.629,58.2,58.2,55,"margem_liquida > 0.03 AND avg_daily_liquidity > 1e6","margem_liquida DESC",30
"ml_gt0.05_t5","2.qual_ml",165.75,7.37,41.83,0.410,60.0,50.9,55,"margem_liquida > 0.05 AND avg_daily_liquidity > 1e6","margem_liquida DESC",5
"ml_gt0.05_t10","2.qual_ml",241.73,9.35,38.35,0.500,58.2,54.5,55,"margem_liquida > 0.05 AND avg_daily_liquidity > 1e6","margem_liquida DESC",10
"ml_gt0.05_t15","2.qual_ml",400.47,12.42,35.69,0.642,61.8,56.4,55,"margem_liquida > 0.05 AND avg_daily_liquidity > 1e6","margem_liquida DESC",15
"ml_gt0.05_t20","2.qual_ml",395.19,12.34,36.26,0.655,60.0,60.0,55,"margem_liquida > 0.05 AND avg_daily_liquidity > 1e6","margem_liquida DESC",20
"ml_gt0.05_t30","2.qual_ml",377.22,12.03,38.60,0.629,58.2,58.2,55,"margem_liquida > 0.05 AND avg_daily_liquidity > 1e6","margem_liquida DESC",30
"ml_gt0.08_t5","2.qual_ml",165.75,7.37,41.83,0.410,60.0,50.9,55,"margem_liquida > 0.08 AND avg_daily_liquidity > 1e6","margem_liquida DESC",5
"ml_gt0.08_t10","2.qual_ml",241.73,9.35,38.35,0.500,58.2,54.5,55,"margem_liquida > 0.08 AND avg_daily_liquidity > 1e6","margem_liquida DESC",10
"ml_gt0.08_t15","2.qual_ml",400.47,12.42,35.69,0.642,61.8,56.4,55,"margem_liquida > 0.08 AND avg_daily_liquidity > 1e6","margem_liquida DESC",15
"ml_gt0.08_t20","2.qual_ml",395.19,12.34,36.26,0.655,60.0,60.0,55,"margem_liquida > 0.08 AND avg_daily_liquidity > 1e6","margem_liquida DESC",20
"ml_gt0.08_t30","2.qual_ml",378.01,12.05,38.60,0.629,58.2,58.2,55,"margem_liquida > 0.08 AND avg_daily_liquidity > 1e6","margem_liquida DESC",30
"ml_gt0.1_t5","2.qual_ml",165.75,7.37,41.83,0.410,60.0,50.9,55,"margem_liquida > 0.1 AND avg_daily_liquidity > 1e6","margem_liquida DESC",5
"ml_gt0.1_t10","2.qual_ml",241.73,9.35,38.35,0.500,58.2,54.5,55,"margem_liquida > 0.1 AND avg_daily_liquidity > 1e6","margem_liquida DESC",10
"ml_gt0.1_t15","2.qual_ml",400.47,12.42,35.69,0.642,61.8,56.4,55,"margem_liquida > 0.1 AND avg_daily_liquidity > 1e6","margem_liquida DESC",15
"ml_gt0.1_t20","2.qual_ml",395.19,12.34,36.26,0.655,60.0,60.0,55,"margem_liquida > 0.1 AND avg_daily_liquidity > 1e6","margem_liquida DESC",20
"ml_gt0.1_t30","2.qual_ml",369.96,11.91,38.60,0.623,58.2,58.2,55,"margem_liquida > 0.1 AND avg_daily_liquidity > 1e6","margem_liquida DESC",30
"ml_gt0.15_t5","2.qual_ml",165.75,7.37,41.83,0.410,60.0,50.9,55,"margem_liquida > 0.15 AND avg_daily_liquidity > 1e6","margem_liquida DESC",5
"ml_gt0.15_t10","2.qual_ml",241.73,9.35,38.35,0.500,58.2,54.5,55,"margem_liquida > 0.15 AND avg_daily_liquidity > 1e6","margem_liquida DESC",10
"ml_gt0.15_t15","2.qual_ml",400.47,12.42,35.69,0.642,61.8,56.4,55,"margem_liquida > 0.15 AND avg_daily_liquidity > 1e6","margem_liquida DESC",15
"ml_gt0.15_t20","2.qual_ml",384.49,12.16,36.26,0.650,60.0,60.0,55,"margem_liquida > 0.15 AND avg_daily_liquidity > 1e6","margem_liquida DESC",20
"ml_gt0.15_t30","2.qual_ml",348.34,11.53,38.60,0.610,58.2,58.2,55,"margem_liquida > 0.15 AND avg_daily_liquidity > 1e6","margem_liquida DESC",30
